,n_eff,Rhat,divergence,treedepth,energy,observed_engagement,y_0,final_predicted,Unnamed: 0.1,incident_name,start,end,event_name,Unnamed: 0,incident,count,duration,sample_loc,data_loc,lower_predicted,upper_predicted,included
211,True,True,True,False,True,2592.0,14.0,True,405,Statistics:_Benford's_Law,315,345,Statistics:_Benford's_Law_event_1,325,Statistics: Benford's Law,78210,30,./output/posteriors/Statistics:_Benford's_Law_event_1_raw.p,./data/timeseries/aggregated/Statistics:_Benford's_Law_raw.csv,1960.0,3333.1099999999997,True
212,True,True,True,True,True,138.0,0.0,True,95,Ineligible_Voters:_TX_Illegal_Voters,1845,1875,Ineligible_Voters:_TX_Illegal_Voters_event_1,85,Ineligible Voters: TX Illegal Voters,2877,30,./output/posteriors/Ineligible_Voters:_TX_Illegal_Voters_event_1_raw.p,./data/timeseries/aggregated/Ineligible_Voters:_TX_Illegal_Voters_raw.csv,106.0,174.05499999999984,True
213,True,True,True,True,True,159.0,0.0,True,58,dead_voters:_FL_dead_wife,434,464,dead_voters:_FL_dead_wife_event_0,45,dead voters: FL dead wife,264,30,./output/posteriors/dead_voters:_FL_dead_wife_event_0_raw.p,./data/timeseries/aggregated/dead_voters:_FL_dead_wife_raw.csv,114.0,215.0,True
214,True,True,True,True,True,5020.0,23.0,True,88,False_Victory:_WI_SOS_Website_Results,458,488,False_Victory:_WI_SOS_Website_Results_event_0,80,False Victory: WI SOS Website Results,26841,30,./output/posteriors/False_Victory:_WI_SOS_Website_Results_event_0_raw.p,./data/timeseries/aggregated/False_Victory:_WI_SOS_Website_Results_raw.csv,4420.89,5730.0,True
215,False,False,True,False,True,1452.0,1.0,True,48,coup:_color_revolution,17183,17214,coup:_color_revolution_event_7,35,coup: color revolution,101224,31,./output/posteriors/coup:_color_revolution_event_7_raw.p,./data/timeseries/aggregated/coup:_color_revolution_raw.csv,1085.0,1911.0549999999998,False
216,False,False,False,True,True,1171.0,1.0,True,367,riot:_antifa_burning_things_down,26760,26791,riot:_antifa_burning_things_down_event_5,310,riot: antifa burning things down,92051,31,./output/posteriors/riot:_antifa_burning_things_down_event_5_raw.p,./data/timeseries/aggregated/riot:_antifa_burning_things_down_raw.csv,909.89,1510.0549999999998,False
217,True,True,True,True,True,2035.0,0.0,True,329,Physical_Mail_Mistakes:_NJ_Undeliverable_Ballots,413,444,Physical_Mail_Mistakes:_NJ_Undeliverable_Ballots_event_0,276,Physical Mail Mistakes: NJ Undeliverable Ballots,439,31,./output/posteriors/Physical_Mail_Mistakes:_NJ_Undeliverable_Ballots_event_0_raw.p,./data/timeseries/aggregated/Physical_Mail_Mistakes:_NJ_Undeliverable_Ballots_raw.csv,1398.0,2734.1099999999997,True
218,True,True,True,True,True,296.0,1.0,True,463,tech:_Russia_2016_Hacking,1145,1176,tech:_Russia_2016_Hacking_event_0,366,tech: Russia 2016 Hacking,7232,31,./output/posteriors/tech:_Russia_2016_Hacking_event_0_raw.p,./data/timeseries/aggregated/tech:_Russia_2016_Hacking_raw.csv,220.0,395.0,True
219,True,True,True,True,True,3166.0,1.0,True,54,coup:_NV_Early_Call_Coup,190,221,coup:_NV_Early_Call_Coup_event_0,40,coup: NV Early Call Coup,4196,31,./output/posteriors/coup:_NV_Early_Call_Coup_event_0_raw.p,./data/timeseries/aggregated/coup:_NV_Early_Call_Coup_raw.csv,2520.945,4175.055,True
220,True,True,True,True,True,2605.0,6.0,True,177,lost:_PA_shredded_ballot_applications,15364,15396,lost:_PA_shredded_ballot_applications_event_4,146,lost: PA shredded ballot applications,105105,32,./output/posteriors/lost:_PA_shredded_ballot_applications_event_4_raw.p,./data/timeseries/aggregated/lost:_PA_shredded_ballot_applications_raw.csv,1973.945,3509.1099999999997,True
221,True,True,True,False,True,1583.0,13.0,True,43,coup:_color_revolution,10250,10282,coup:_color_revolution_event_2,35,coup: color revolution,101224,32,./output/posteriors/coup:_color_revolution_event_2_raw.p,./data/timeseries/aggregated/coup:_color_revolution_raw.csv,1256.0,1902.0,True
222,True,True,True,True,True,709.0,2.0,True,304,Physical_Mail_Fraud:_Obama_Printers,325,357,Physical_Mail_Fraud:_Obama_Printers_event_1,249,Physical Mail Fraud: Obama Printers,3775,32,./output/posteriors/Physical_Mail_Fraud:_Obama_Printers_event_1_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_Obama_Printers_raw.csv,543.0,903.0,True
223,False,False,True,False,True,1434.0,3.0,True,44,coup:_color_revolution,10659,10692,coup:_color_revolution_event_3,35,coup: color revolution,101224,33,./output/posteriors/coup:_color_revolution_event_3_raw.p,./data/timeseries/aggregated/coup:_color_revolution_raw.csv,1075.0,1827.0,False
224,True,True,True,True,True,567.0,1.0,True,421,Statistics:_JW_Counties_Over_100%,1052,1085,Statistics:_JW_Counties_Over_100%_event_9,330,Statistics: JW Counties Over 100%,6905,33,./output/posteriors/Statistics:_JW_Counties_Over_100%_event_9_raw.p,./data/timeseries/aggregated/Statistics:_JW_Counties_Over_100%_raw.csv,434.0,774.0,True
225,True,True,True,True,True,5649.0,5.0,True,141,lost:_AZ_rock_ballots,241,274,lost:_AZ_rock_ballots_event_0,122,lost: AZ rock ballots,30440,33,./output/posteriors/lost:_AZ_rock_ballots_event_0_raw.p,./data/timeseries/aggregated/lost:_AZ_rock_ballots_raw.csv,4203.945,7833.219999999999,True
226,True,True,True,True,True,827.0,2.0,True,132,Late:_NC_Stolen,669,702,Late:_NC_Stolen_event_0,118,Late: NC Stolen,4611,33,./output/posteriors/Late:_NC_Stolen_event_0_raw.p,./data/timeseries/aggregated/Late:_NC_Stolen_raw.csv,698.0,1108.0,True
227,True,True,True,False,True,1788.0,13.0,True,68,dead_voters:_NY_post_ballots,480,513,dead_voters:_NY_post_ballots_event_0,51,dead voters: NY post ballots,13121,33,./output/posteriors/dead_voters:_NY_post_ballots_event_0_raw.p,./data/timeseries/aggregated/dead_voters:_NY_post_ballots_raw.csv,1444.945,2153.1099999999997,True
228,True,True,True,True,True,101.0,0.0,True,154,"lost:_LA,TX_dumpster_ballots",38,71,"lost:_LA,TX_dumpster_ballots_event_1",133,"lost: LA,TX dumpster ballots",426,33,"./output/posteriors/lost:_LA,TX_dumpster_ballots_event_1_raw.p","./data/timeseries/aggregated/lost:_LA,TX_dumpster_ballots_raw.csv",70.0,138.0,True
229,False,False,False,True,True,16976.0,0.0,True,346,Prominent_Person:_Ghost_Ballots,411,444,Prominent_Person:_Ghost_Ballots_event_0,294,Prominent Person: Ghost Ballots,23231,33,./output/posteriors/Prominent_Person:_Ghost_Ballots_event_0_raw.p,./data/timeseries/aggregated/Prominent_Person:_Ghost_Ballots_raw.csv,13323.955,21294.22,False
230,True,True,True,True,True,2272.0,7.0,True,78,False_Victory:_GA_called_for_Trump,658,691,False_Victory:_GA_called_for_Trump_event_0,69,False Victory: GA called for Trump,9277,33,./output/posteriors/False_Victory:_GA_called_for_Trump_event_0_raw.p,./data/timeseries/aggregated/False_Victory:_GA_called_for_Trump_raw.csv,1884.0,2702.055,True
231,True,False,False,True,False,836.0,0.0,True,294,Physical_Mail_Fraud:_GA_Democrats_Fixing_Ballots,387,421,Physical_Mail_Fraud:_GA_Democrats_Fixing_Ballots_event_1,237,Physical Mail Fraud: GA Democrats Fixing Ballots,2846,34,./output/posteriors/Physical_Mail_Fraud:_GA_Democrats_Fixing_Ballots_event_1_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_GA_Democrats_Fixing_Ballots_raw.csv,707.0,971.0,False
232,True,True,True,True,True,383.0,1.0,True,139,Late:_OK_Ballots_Found,1995,2029,Late:_OK_Ballots_Found_event_5,119,Late: OK Ballots Found,16236,34,./output/posteriors/Late:_OK_Ballots_Found_event_5_raw.p,./data/timeseries/aggregated/Late:_OK_Ballots_Found_raw.csv,309.945,463.0,True
233,True,True,True,True,True,179.0,0.0,True,500,voting_info:_abuse_and_public_records,15117,15151,voting_info:_abuse_and_public_records_event_0,385,voting info: abuse and public records,1617,34,./output/posteriors/voting_info:_abuse_and_public_records_event_0_raw.p,./data/timeseries/aggregated/voting_info:_abuse_and_public_records_raw.csv,130.0,243.0,True
234,True,True,True,True,True,11320.0,15.0,True,142,lost:_AZ_rock_ballots,475,509,lost:_AZ_rock_ballots_event_1,122,lost: AZ rock ballots,30440,34,./output/posteriors/lost:_AZ_rock_ballots_event_1_raw.p,./data/timeseries/aggregated/lost:_AZ_rock_ballots_raw.csv,9893.945,13083.11,True
235,True,True,True,False,True,31432.0,59.0,True,126,intimidation:_Proud_Boys_Email,1794,1828,intimidation:_Proud_Boys_Email_event_0,109,intimidation: Proud Boys Email,59597,34,./output/posteriors/intimidation:_Proud_Boys_Email_event_0_raw.p,./data/timeseries/aggregated/intimidation:_Proud_Boys_Email_raw.csv,29344.78,34689.22,True
236,True,True,True,True,True,1206.0,4.0,True,321,Physical_Mail_Fraud:_WA_Stolen_Ballot_Bag,634,668,Physical_Mail_Fraud:_WA_Stolen_Ballot_Bag_event_1,265,Physical Mail Fraud: WA Stolen Ballot Bag,11663,34,./output/posteriors/Physical_Mail_Fraud:_WA_Stolen_Ballot_Bag_event_1_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_WA_Stolen_Ballot_Bag_raw.csv,1035.945,1666.0,True
237,False,False,False,False,True,6592.0,2.0,True,317,Physical_Mail_Fraud:_USPS_PA_Whistleblower,1327,1361,Physical_Mail_Fraud:_USPS_PA_Whistleblower_event_0,262,Physical Mail Fraud: USPS PA Whistleblower,125028,34,./output/posteriors/Physical_Mail_Fraud:_USPS_PA_Whistleblower_event_0_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_USPS_PA_Whistleblower_raw.csv,5430.945,8428.0,False
238,True,True,True,True,True,3682.0,17.0,True,301,Physical_Mail_Fraud:_NY_Post_Confession,19965,20000,Physical_Mail_Fraud:_NY_Post_Confession_event_2,247,Physical Mail Fraud: NY Post Confession,56700,35,./output/posteriors/Physical_Mail_Fraud:_NY_Post_Confession_event_2_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_NY_Post_Confession_raw.csv,2979.945,5483.329999999999,True
239,True,True,True,True,True,257.0,0.0,True,97,Ineligible_Voters:_TX_Illegal_Voters,1949,1984,Ineligible_Voters:_TX_Illegal_Voters_event_3,85,Ineligible Voters: TX Illegal Voters,2877,35,./output/posteriors/Ineligible_Voters:_TX_Illegal_Voters_event_3_raw.p,./data/timeseries/aggregated/Ineligible_Voters:_TX_Illegal_Voters_raw.csv,208.0,312.0,True
240,True,True,True,True,True,104.0,0.0,True,223,Other:_QAnon_Coup_D'Etat,5440,5475,Other:_QAnon_Coup_D'Etat_event_1,191,Other: QAnon Coup D'Etat,951,35,./output/posteriors/Other:_QAnon_Coup_D'Etat_event_1_raw.p,./data/timeseries/aggregated/Other:_QAnon_Coup_D'Etat_raw.csv,72.0,143.0,True
241,True,True,True,True,True,736.0,0.0,True,210,Other:_Manufactured_Stolen_Early_Votes,154,189,Other:_Manufactured_Stolen_Early_Votes_event_2,182,Other: Manufactured/Stolen Early Votes,4258,35,./output/posteriors/Other:_Manufactured_Stolen_Early_Votes_event_2_raw.p,./data/timeseries/aggregated/Other:_Manufactured_Stolen_Early_Votes_raw.csv,593.0,898.0,True
242,True,True,True,True,True,3181.0,2.0,True,13,ballot_harvesting:_Granny_farming_,23144,23179,ballot_harvesting:_Granny_farming__event_1,11,ballot harvesting: Granny farming ,46861,35,./output/posteriors/ballot_harvesting:_Granny_farming__event_1_raw.p,./data/timeseries/aggregated/ballot_harvesting:_Granny_farming__raw.csv,2682.0,3793.0,True
243,True,True,True,True,True,97772.0,294.0,True,184,lost:_VA_burned_ballots,799,834,lost:_VA_burned_ballots_event_0,148,lost: VA burned ballots,105667,35,./output/posteriors/lost:_VA_burned_ballots_event_0_raw.p,./data/timeseries/aggregated/lost:_VA_burned_ballots_raw.csv,69247.415,130072.595,True
244,True,True,True,True,True,13524.0,35.0,True,89,False_Victory:_WI_SOS_Website_Results,604,640,False_Victory:_WI_SOS_Website_Results_event_1,80,False Victory: WI SOS Website Results,26841,36,./output/posteriors/False_Victory:_WI_SOS_Website_Results_event_1_raw.p,./data/timeseries/aggregated/False_Victory:_WI_SOS_Website_Results_raw.csv,10698.67,17141.55,True
245,True,True,True,True,True,1419.0,0.0,True,537,Voting_Twice:_Melania_Votes,460,496,Voting_Twice:_Melania_Votes_event_0,425,Voting Twice: Melania Votes,2517,36,./output/posteriors/Voting_Twice:_Melania_Votes_event_0_raw.p,./data/timeseries/aggregated/Voting_Twice:_Melania_Votes_raw.csv,1153.945,1738.1099999999997,True
246,True,True,True,True,True,2834.0,0.0,True,536,Voting_Twice:_Hannity_Virginia_Voters,10496,10532,Voting_Twice:_Hannity_Virginia_Voters_event_6,424,Voting Twice: Hannity Virginia Voters,49851,36,./output/posteriors/Voting_Twice:_Hannity_Virginia_Voters_event_6_raw.p,./data/timeseries/aggregated/Voting_Twice:_Hannity_Virginia_Voters_raw.csv,2214.945,3397.055,True
247,True,True,True,True,True,7748.0,61.0,True,40,civil_war:_general_ticket,27317,27353,civil_war:_general_ticket_event_4,34,civil war: general ticket,1192374,36,./output/posteriors/civil_war:_general_ticket_event_4_raw.p,./data/timeseries/aggregated/civil_war:_general_ticket_raw.csv,6309.0,9568.0,True
248,True,True,True,True,True,19427.0,8.0,True,131,Late:_Extended_Ballots,15551,15587,Late:_Extended_Ballots_event_0,117,Late: Extended Ballots,92887,36,./output/posteriors/Late:_Extended_Ballots_event_0_raw.p,./data/timeseries/aggregated/Late:_Extended_Ballots_raw.csv,15026.23,24517.11,True
249,True,True,True,True,True,1023.0,2.0,True,208,Other:_Manufactured_Stolen_Early_Votes,11,47,Other:_Manufactured_Stolen_Early_Votes_event_0,182,Other: Manufactured/Stolen Early Votes,4258,36,./output/posteriors/Other:_Manufactured_Stolen_Early_Votes_event_0_raw.p,./data/timeseries/aggregated/Other:_Manufactured_Stolen_Early_Votes_raw.csv,854.0,1226.0549999999998,True
250,True,True,True,True,True,632.0,0.0,True,508,voting_info:_ballot_surredering,467,504,voting_info:_ballot_surredering_event_1,389,voting info: ballot surredering,9915,37,./output/posteriors/voting_info:_ballot_surredering_event_1_raw.p,./data/timeseries/aggregated/voting_info:_ballot_surredering_raw.csv,507.0,759.0,True
251,True,True,True,True,True,214.0,0.0,True,222,Other:_QAnon_Coup_D'Etat,5353,5390,Other:_QAnon_Coup_D'Etat_event_0,191,Other: QAnon Coup D'Etat,951,37,./output/posteriors/Other:_QAnon_Coup_D'Etat_event_0_raw.p,./data/timeseries/aggregated/Other:_QAnon_Coup_D'Etat_raw.csv,160.0,274.0,True
252,True,True,True,True,True,1248.0,3.0,True,47,coup:_color_revolution,14794,14831,coup:_color_revolution_event_6,35,coup: color revolution,101224,37,./output/posteriors/coup:_color_revolution_event_6_raw.p,./data/timeseries/aggregated/coup:_color_revolution_raw.csv,1005.9449999999999,1507.0,True
253,True,True,True,True,True,3756.0,0.0,True,341,Prominent_Person:_Crowder_MI_Claims,488,525,Prominent_Person:_Crowder_MI_Claims_event_0,291,Prominent Person: Crowder MI Claims,5335,37,./output/posteriors/Prominent_Person:_Crowder_MI_Claims_event_0_raw.p,./data/timeseries/aggregated/Prominent_Person:_Crowder_MI_Claims_raw.csv,2761.945,5153.11,True
254,True,True,True,True,True,5154.0,0.0,True,427,Statistics:_Math_Video,940,978,Statistics:_Math_Video_event_1,333,Statistics: Math Video,34217,38,./output/posteriors/Statistics:_Math_Video_event_1_raw.p,./data/timeseries/aggregated/Statistics:_Math_Video_raw.csv,4739.0,5493.055,True
255,True,True,True,True,True,1056.0,1.0,True,115,intimidation:_CA_BLM_protest,118,156,intimidation:_CA_BLM_protest_event_0,96,intimidation: CA BLM protest,1865,38,./output/posteriors/intimidation:_CA_BLM_protest_event_0_raw.p,./data/timeseries/aggregated/intimidation:_CA_BLM_protest_raw.csv,814.9449999999999,1345.0549999999998,True
256,True,False,False,True,True,189.0,0.0,True,166,lost:_OH_2014,2579,2618,lost:_OH_2014_event_1,140,lost: OH 2014,1121,39,./output/posteriors/lost:_OH_2014_event_1_raw.p,./data/timeseries/aggregated/lost:_OH_2014_raw.csv,147.0,232.0,False
257,True,True,True,True,True,28551.0,42.0,True,309,Physical_Mail_Fraud:_PA_Misprinted_Corrections,669,708,Physical_Mail_Fraud:_PA_Misprinted_Corrections_event_1,252,Physical Mail Fraud: PA Misprinted Corrections,104419,39,./output/posteriors/Physical_Mail_Fraud:_PA_Misprinted_Corrections_event_1_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_PA_Misprinted_Corrections_raw.csv,22857.01,36327.055,True
258,True,True,True,True,True,1048.0,2.0,True,250,partisan_vcr:__AZ_hand_recount_required,794,833,partisan_vcr:__AZ_hand_recount_required_event_0,206,partisan vcr:  AZ hand recount required,3148,39,./output/posteriors/partisan_vcr:__AZ_hand_recount_required_event_0_raw.p,./data/timeseries/aggregated/partisan_vcr:__AZ_hand_recount_required_raw.csv,855.9449999999999,1249.0,True
259,True,True,True,True,True,133.0,0.0,True,495,USPS:_Postal_Workers_Partisan,3355,3394,USPS:_Postal_Workers_Partisan_event_0,383,USPS: Postal Workers Partisan,292,39,./output/posteriors/USPS:_Postal_Workers_Partisan_event_0_raw.p,./data/timeseries/aggregated/USPS:_Postal_Workers_Partisan_raw.csv,101.0,170.0,True
260,True,True,True,True,True,408.0,1.0,True,388,riot:_democrat-led_election_violence,2848,2887,riot:_democrat-led_election_violence_event_6,314,riot: democrat-led election violence,4890,39,./output/posteriors/riot:_democrat-led_election_violence_event_6_raw.p,./data/timeseries/aggregated/riot:_democrat-led_election_violence_raw.csv,317.0,535.0,True
261,True,True,True,True,True,18693.0,0.0,True,351,Prominent_Person:_Press_Secretary_Fraud,560,599,Prominent_Person:_Press_Secretary_Fraud_event_0,299,Prominent Person: Press Secretary Fraud,24637,39,./output/posteriors/Prominent_Person:_Press_Secretary_Fraud_event_0_raw.p,./data/timeseries/aggregated/Prominent_Person:_Press_Secretary_Fraud_raw.csv,13252.395,25043.759999999995,True
262,True,True,True,True,True,1136.0,3.0,True,92,Ineligible_Voters:_Illegal_Immigrant_Registrations,544,583,Ineligible_Voters:_Illegal_Immigrant_Registrations_event_0,83,Ineligible Voters: Illegal Immigrant Registrations,1949,39,./output/posteriors/Ineligible_Voters:_Illegal_Immigrant_Registrations_event_0_raw.p,./data/timeseries/aggregated/Ineligible_Voters:_Illegal_Immigrant_Registrations_raw.csv,941.0,1404.1099999999997,True
263,False,False,True,False,True,1311.0,0.0,True,315,Physical_Mail_Fraud:_Press_Secretary,114,153,Physical_Mail_Fraud:_Press_Secretary_event_0,257,Physical Mail Fraud: Press Secretary,1862,39,./output/posteriors/Physical_Mail_Fraud:_Press_Secretary_event_0_raw.p,./data/timeseries/aggregated/Physical_Mail_Fraud:_Press_Secretary_raw.csv,1044.0,1622.0549999999998,False
264,True,True,True,True,True,41882.0,58.0,True,64,dead_voters:_general_ticket,23633,23672,dead_voters:_general_ticket_event_4,47,dead voters: general ticket,2801573,39,./output/posteriors/dead_voters:_general_ticket_event_4_raw.p,./data/timeseries/aggregated/dead_voters:_general_ticket_raw.csv,37019.23,49434.265,True
265,True,True,False,True,True,294.0,1.0,True,413,Statistics:_JW_Counties_Over_100%,172,212,Statistics:_JW_Counties_Over_100%_event_1,330,Statistics: JW Counties Over 100%,6905,40,./output/posteriors/Statistics:_JW_Counties_Over_100%_event_1_raw.p,./data/timeseries/aggregated/Statistics:_JW_Counties_Over_100%_raw.csv,229.0,366.0,False
266,True,True,True,True,True,358.0,1.0,True,272,partisan_vcr:__Pennsylvania_inner_envelopes,1,41,partisan_vcr:__Pennsylvania_inner_envelopes_event_0,219,partisan vcr:  Pennsylvania inner envelopes,583,40,./output/posteriors/partisan_vcr:__Pennsylvania_inner_envelopes_event_0_raw.p,./data/timeseries/aggregated/partisan_vcr:__Pennsylvania_inner_envelopes_raw.csv,311.0,407.05499999999984,True
267,False,False,False,False,False,2665.0,0.0,True,534,Voting_Twice:_Hannity_Virginia_Voters,6444,6484,Voting_Twice:_Hannity_Virginia_Voters_event_4,424,Voting Twice: Hannity Virginia Voters,49851,40,./output/posteriors/Voting_Twice:_Hannity_Virginia_Voters_event_4_raw.p,./data/timeseries/aggregated/Voting_Twice:_Hannity_Virginia_Voters_raw.csv,2137.945,2990.1649999999995,False
268,True,True,True,True,True,415.0,1.0,True,468,tech:_Russia_2016_Hacking,1626,1666,tech:_Russia_2016_Hacking_event_5,366,tech: Russia 2016 Hacking,7232,40,./output/posteriors/tech:_Russia_2016_Hacking_event_5_raw.p,./data/timeseries/aggregated/tech:_Russia_2016_Hacking_raw.csv,342.0,518.0,True
269,True,True,True,True,True,24288.0,20.0,True,334,poll_watchers:_Philly_denied_entry_2,378,418,poll_watchers:_Philly_denied_entry_2_event_1,283,poll watchers: Philly denied entry 2,296469,40,./output/posteriors/poll_watchers:_Philly_denied_entry_2_event_1_raw.p,./data/timeseries/aggregated/poll_watchers:_Philly_denied_entry_2_raw.csv,19965.78,28879.704999999994,True
270,True,True,True,True,True,1061.0,3.0,True,113,intimidation:_BLM_Antifa_Intimidation_Plans,3158,3198,intimidation:_BLM_Antifa_Intimidation_Plans_event_2,94,intimidation: BLM/Antifa Intimidation Plans,10824,40,./output/posteriors/intimidation:_BLM_Antifa_Intimidation_Plans_event_2_raw.p,./data/timeseries/aggregated/intimidation:_BLM_Antifa_Intimidation_Plans_raw.csv,852.0,1300.0549999999998,True
271,True,True,True,False,True,48225.0,198.0,True,123,intimidation:_PA_armed_men_confront_vote_counter,557,597,intimidation:_PA_armed_men_confront_vote_counter_event_0,107,intimidation: PA armed men confront vote counter,68068,40,./output/posteriors/intimidation:_PA_armed_men_confront_vote_counter_event_0_raw.p,./data/timeseries/aggregated/intimidation:_PA_armed_men_confront_vote_counter_raw.csv,40488.865,54222.31999999999,True
272,True,True,False,True,True,296.0,0.0,True,469,tech:_Russia_2016_Hacking,3117,3157,tech:_Russia_2016_Hacking_event_6,366,tech: Russia 2016 Hacking,7232,40,./output/posteriors/tech:_Russia_2016_Hacking_event_6_raw.p,./data/timeseries/aggregated/tech:_Russia_2016_Hacking_raw.csv,224.0,384.05499999999984,False
